0 10
0 11
0 12
0 14
0 15
0 16
0 17
0 18
10 11
10 12
10 14
10 15
10 16
10 17
10 18
10 19
10 20
11 10
11 12
11 14
11 15
11 16
11 17
11 18
11 19
11 20
12 10
12 11
12 14
12 15
12 16
12 17
12 18
14 0
14 10
14 11
14 12
14 15
14 16
14 17
14 18
14 19
14 20
15 0
15 10
15 11
15 12
15 14
15 16
15 17
15 18
16 0
16 10
16 11
16 12
16 14
16 15
16 17
16 18
17 10
17 11
17 12
17 14
17 15
17 16
17 18
17 19
17 20
17 13
18 17
18 19
18 20
18 13
19 18
19 20
19 13
20 18
20 19
20 13
13 19
13 20
